ID_W;ID_H;nfm;C5;E1_36B
1994;60009;4;44;
1994;60010;2;51;
1994;61001;1;20;
1994;61002;3;39;
1994;61003;2;42;
1994;61004;4;34;
1994;61005;4;24;
1994;61006;3;40;2
1994;61007;1;40;
1994;61008;5;44;
1994;61009;2;30,4;
1994;61010;3;37;5
1994;62001;5;68;
1994;62002;2;40;
1994;62003;4;24;0,5
1994;62004;2;16;
1994;62005;4;23;
1994;62006;3;48;
1994;62008;2;23;
1994;62009;1;16;
1994;62010;2;24;2
1994;63001;3;33;
1994;63002;4;42;
1994;63003;2;42;
1994;63004;2;24;
1994;63005;5;35;
1994;63006;1;25;
1994;63007;2;28;
1994;63008;3;41;
1994;63009;3;32;
1994;63010;2;34;
1994;64001;2;42;
1994;64002;4;48;
1994;64003;2;39;
1994;64004;4;52;
1994;64005;2;40;
1994;64006;6;38;
1994;64007;3;49;
1994;64008;4;32,5;
1994;64009;2;28;
1994;64010;2;38;
1994;65001;2;40;
1994;65002;5;48;
1994;65003;3;9;
1994;65004;6;36;
1994;65005;5;16;
1994;65006;3;35;
1994;65007;3;10;
1994;65008;1;22;
1994;65009;5;50;
1994;66001;1;17;
1994;66002;2;44,2;
1994;66003;2;30;
1994;66004;1;36,3;
1994;66005;1;8;
1994;66006;1;9;0,2
1994;66007;2;12;
1994;66008;2;13,5;0,5
1994;66009;3;17,3;
1994;66010;2;15;1
1994;66012;3;27;
1994;66013;3;42;
1994;66014;3;28,5;
1994;66015;3;40;
1994;66016;2;28;
1994;66017;3;39,9;
1994;66018;2;27,3;0,3
1994;66019;3;46;
1994;66020;4;28;
1994;66021;3;40,5;
1994;66023;2;35,5;0,4
1994;66024;5;43;
1994;66025;4;46;1
1994;66026;1;32;
1994;66027;2;32;0,5
1994;66028;1;32;
1994;66029;2;35;
1994;66030;4;34,5;
1994;66031;2;17;1
1994;66032;2;38;
1994;66033;5;39,6;0,5
1994;66034;2;40;0,3
1994;66035;1;0;
1994;66036;2;32;
1994;66037;4;49;1
1994;66038;4;49;
1994;66039;3;18;
1994;66040;3;15,2;
1994;66041;4;18,3;
1994;66042;7;57,8;
1994;66043;4;36,4;
1994;66045;2;32;
1994;66046;2;21;1
1994;66047;2;32;
1994;66049;4;21;
1994;66050;1;26;
1994;66051;2;13;
1994;66052;4;20;
1994;66053;1;48;
1994;66054;1;17;
1994;66055;2;30;
1994;66056;5;43;2
1994;66057;3;37;
1994;66058;2;24;2
1994;66059;2;17;
1994;66060;1;0;
1994;66061;1;18;
1994;66062;1;17;
1994;66063;1;0;
1994;66064;4;37;
1994;66065;4;29;
1994;66066;4;50,2;1
1994;66067;3;29,4;
1994;66068;2;28;
1994;66069;3;0;
1994;66070;3;50;
1994;66071;3;40;
1994;66072;4;39,6;0,6
1994;66073;3;30;
1994;66074;5;39,9;
1994;66075;3;0;
1994;66077;1;9;
1994;66079;2;12;
1994;66080;1;12;
1994;66081;2;12;
1994;66083;5;26,4;
1994;66084;2;33,7;0,7
1994;66085;5;49,5;0,2
1994;66088;2;12;
1994;66089;2;12;
1994;66090;3;9;0,5
1994;66091;3;24;0,5
1994;66092;2;12;
1994;66093;3;25;
1994;66094;2;12;
1994;66095;2;12;
1994;66096;2;12;
1994;66097;2;15;0,5
1994;66098;2;32;
1994;66099;1;34;
1994;66100;3;17;
1994;66102;2;36,5;
1994;66103;4;28;
1994;66104;3;30,4;
1994;66105;2;30;
1994;66106;3;29,7;
1994;66107;5;0;0,9
1994;66108;3;40;
1994;67001;3;47;
1994;67002;2;29;
1994;67003;3;37;
1994;67004;4;45,8;
1994;67005;1;16;
1994;67006;1;37;
1994;67007;2;17;0,6
1994;67008;4;18;
1994;67009;5;27,8;1
1994;67010;4;24;
1994;67011;2;28;
1994;67012;3;37;1
1994;67013;2;36,6;1
1994;67014;3;29,8;1
1994;67016;2;17;1
1994;67017;4;43;
1994;67018;2;30,4;
1994;67019;4;44;
1994;67020;3;46;1
1994;67021;1;33,5;
1994;67022;2;32;1
1994;67023;3;34,3;
1994;67024;2;18;
1994;67025;4;40;
1994;67026;2;40,5;
1994;67027;1;27,1;
1994;67028;3;28,3;0,5
1994;67029;4;29,5;1
1994;67030;1;30,5;
1994;67031;1;38;
1994;67032;3;30,7;
1994;67033;2;30,1;
1994;67034;4;40;
1994;67035;2;14,7;
1994;67036;4;63,5;
1994;67037;2;41;0,5
1994;67038;1;32;
1994;67039;2;17,5;
1994;67040;2;27;
1994;67041;3;31;
1994;67042;4;57;
1994;67043;3;28;
1994;67044;1;16;
1994;67045;2;43,5;
1994;67046;2;27,5;
1994;67047;3;22,7;
1994;67048;3;12;0,7
1994;67049;4;27,3;0,5
1994;67050;4;27;0,5
1994;67051;1;17;
1994;67052;1;28;
1994;67053;3;31;
1994;67055;2;36,7;0,5
1994;67056;2;42;
1994;67057;1;27;
1994;67058;2;42;
1994;67059;1;22;
1994;67060;1;17,8;0,6
1994;67061;1;23;
1994;67062;1;0;
1994;67063;4;21;
1994;67064;3;28;
1994;67065;3;29;
1994;67066;3;21,5;
1994;67067;2;25;
1994;67068;2;13,3;
1994;67069;3;27,5;0,5
1994;67070;2;43,3;
1994;67071;5;47;0,3
1994;67072;3;19;
1994;67073;1;30,7;
1994;67074;2;26,8;1
1994;67075;2;50;
1994;67076;4;41,3;
1994;67077;3;26;
1994;67078;2;26;
1994;67079;2;37;
1994;67080;2;16;
1994;68001;2;15;
1994;68002;3;50;
1994;68003;2;29;1
1994;68004;2;36;
1994;68005;2;36;
1994;68006;3;30;1,5
1994;68007;1;16;
1994;68008;3;45;1
1994;68009;5;27;
1994;68010;2;56;
1994;69001;1;20;
1994;69002;1;30;
1994;69003;1;14;
1994;69004;4;36;
1994;69005;4;30;
1994;69006;1;14;
1994;69007;5;26;
1994;69008;3;45;
1994;69009;2;18;
1994;69010;2;0;
1994;70002;3;32,8;
1994;70003;1;17,5;0,5
1994;70004;2;30;1
1994;70005;1;28;
1994;70006;3;30,5;0,3
1994;70007;3;32;0,5
1994;70009;4;42,8;
1994;70010;5;21,7;1
1994;70011;2;0;
1994;70012;2;32;
1994;70013;1;17,6;
1994;70014;4;32;
1994;70015;5;39,7;2
1994;70016;1;17,4;
1994;70017;3;39,9;
1994;70018;1;17;
1994;70019;2;28,8;
1994;70020;4;39;
1994;70021;2;42;
1994;70022;4;18;
1994;70023;3;38,25;
1994;70024;2;16,5;0,5
1994;70025;2;29,5;0,7
1994;70026;3;30;0,65
1994;70027;2;29,5;0,2
1994;70028;3;12;
1994;70029;3;18;0,5
1994;70030;4;38,28;
1994;70031;1;30;
1994;70032;2;38;
1994;70033;2;20;
1994;70034;3;50,5;0,6
1994;70036;3;30;
1994;70037;4;20;
1994;70038;4;51,8;
1994;70039;4;22;
1994;70040;5;46;0,5
1994;70041;3;29,7;2
1994;70042;3;31;
1994;70043;2;30,6;
1994;70044;2;39;
1994;70045;4;32;
1994;70046;2;31;
1994;70047;3;30;
1994;70048;2;17;
1994;70049;2;28;
1994;70050;1;17;0,3
1994;70051;3;36;
1994;70052;2;28,5;
1994;70053;1;28;
1994;70054;1;17,6;
1994;70055;3;26,7;
1994;70057;2;16;
1994;70059;3;32;
1994;70060;3;27;2
1994;70062;2;17,6;
1994;70063;3;28;
1994;70065;3;44;
1994;70066;1;19,1;
1994;70067;5;38;1
1994;70068;3;38,9;4
1994;70069;3;44,5;0
1994;70070;4;44,5;
1994;70071;3;44;
1994;70072;4;38,6;
1994;70073;2;36,4;
1994;70074;4;27,4;0,45
1994;70075;6;27,4;
1994;70076;4;29;
1994;70077;1;27;
1994;70078;2;40;0,8
1994;70079;2;38,5;
1994;70080;1;26,7;
1994;70081;2;27;
1994;70082;3;39,4;
1994;70083;2;19;0,5
1994;70084;6;39,56;1
1994;70085;7;28;1
1994;70087;1;18;0,5
1994;70088;2;19;0,3
1994;70089;1;18;
1994;70090;1;17,3;0,6
1994;70091;2;19,2;
1994;70092;1;20;
1994;70093;2;25;0,3
1994;70094;1;40;
1994;70095;2;26;0,3
1994;70096;1;16;
1994;70097;1;17,6;
1994;70098;5;43,5;
1994;70099;2;45,4;
1994;70100;1;28;0,5
1994;70101;2;19;
1994;70102;1;19;1
1994;70103;1;45;
1994;70104;4;26,5;
1994;70105;3;18;
1994;70106;3;14;
1994;71001;1;17,5;
1994;71003;1;28,5;
1994;71004;2;17;
1994;71005;3;29,8;0,5
1994;71006;5;29;
1994;71007;4;28;
1994;71008;2;28;
1994;71009;3;34;
1994;71010;2;15;
1994;71011;2;18;
1994;71012;4;40;1
1994;71013;1;28;
1994;71015;3;24;
1994;71016;5;39,9;
1994;71017;5;40,2;
1994;71018;3;32,3;
1994;71019;1;13;
1994;71020;4;40;1
1994;71021;2;28;
1994;71022;4;45;1
1994;71023;4;45;0
1994;71025;3;31;
1994;71026;2;30;
1994;71027;1;33;
1994;71028;3;33,4;
1994;71030;4;31,5;
1994;71031;5;31;0,5
1994;71032;1;0;
1994;71033;3;0;
1994;71034;4;36;
1994;71035;3;47;
1994;71036;1;32;
1994;71037;4;39;
1994;71038;3;0;
1994;71039;4;39,9;
1994;71040;3;32;0,5
1994;71041;3;29;
1994;71042;1;18;
1994;71043;1;36;
1994;71044;2;35;
1994;71045;1;30;0,2
1994;71047;2;30;
1994;71049;4;26,6;
1994;71054;1;12;
1994;71055;1;12;
1994;71056;3;10;1
1994;71057;3;16;0
1994;71058;3;12;
1994;71059;2;14;
1994;71060;3;9;
1994;71062;3;24;
1994;71063;3;22;
1994;71064;1;29;
1994;71065;2;27;
1994;71066;5;25;
1994;71068;2;27;
1994;71069;2;26;
1994;71070;2;0;
1994;71071;6;30;
1994;71072;3;16;
1994;71073;3;26;0,3
1994;71074;2;9;
1994;71075;2;23;
1994;71076;3;0;0,3
1994;71078;3;24;
1994;71079;3;24;
1994;71080;5;47;1
1994;71082;1;0;
1994;71083;3;18;
1994;71084;4;39,9;
1994;71085;4;46;
1994;71086;2;28;
1994;71087;2;18;
1994;71088;5;27;
1994;71090;5;40;
1994;71091;1;18;
1994;71092;6;32;1
1994;71093;2;30;0,4
1994;71094;1;24;
1994;71095;2;18;
1994;71096;1;7,8;
1994;71098;1;12;
1994;71102;1;12;
1994;71103;3;15;1
1994;71104;4;12;
1994;71106;1;26;
1994;72001;3;40,6;0,8
1994;72002;3;28;
1994;72003;3;45;
1994;72004;5;36;
1994;72005;2;36;
1994;72006;2;40,8;
1994;72007;1;28;
1994;72008;1;29;0,2
1994;72009;1;40,5;
1994;72010;3;45;
1994;72011;3;18,3;1
1994;72012;4;29;
1994;72013;3;18,4;0,5
1994;72015;5;29,8;
1994;72016;4;18,5;
1994;72017;3;18,3;
1994;72018;5;39;
1994;72019;5;15,9;
1994;72020;1;38,5;
1994;72021;4;28,5;
1994;72022;5;30,2;
1994;72023;3;29;
1994;72024;4;38;
1994;72025;2;30,2;
1994;72026;4;38,5;
1994;72027;1;18;
1994;72028;3;39,8;
1994;72029;1;18,3;
1994;72030;6;38;
1994;72032;2;30;
1994;72033;1;28,5;
1994;72034;3;19;
1994;72035;2;28;
1994;72036;3;28,5;
1994;72037;6;28,5;
1994;72038;3;28,5;
1994;72039;3;27,5;
1994;72040;1;28,5;
1994;72041;4;16,5;
1994;72042;1;12,5;
1994;72043;2;28,6;
1994;72044;4;57;0,3
1994;72045;2;57;
1994;72046;5;39;
1994;72047;1;30,5;
1994;72049;2;29,9;
1994;72050;3;32;
1994;72051;1;14;
1994;72053;3;22;
1994;72054;1;33,34;0,5
1994;72055;2;39,3;
1994;72056;3;33,3;
1994;72057;2;17,5;
1994;72058;2;33,3;1
1994;72059;1;33,3;
1994;72060;1;17,5;0,5
1994;72061;3;27,3;
1994;72062;4;39,3;0,5
1994;72063;2;33,3;
1994;72064;2;17,5;
1994;72065;2;30;0,5
1994;72066;4;38,8;0,3
1994;72067;3;39,8;
1994;72068;2;38;0,3
1994;72069;3;27;1,5
1994;72070;3;30;
1994;72072;4;38,8;
1994;72073;3;34,6;1
1994;72074;3;36;
1994;72075;3;44,5;0,5
1994;72076;3;16;
1994;72077;2;44,5;
1994;72078;2;32;
1994;72079;2;27;
1994;72080;4;44,6;
1994;72081;2;45;0,5
1994;72082;4;32,8;
1994;72083;4;27,5;
1994;72084;2;28;
1994;72086;5;38;
1994;72087;3;39;
1994;72088;4;0;
1994;72089;5;40;
1994;72090;4;38;1
1994;72092;2;39;
1994;72093;3;37,8;1,3
1994;72094;3;41;0,5
1994;72095;2;28;
1994;72096;5;15;1
1994;72097;4;45;
1994;72098;2;40;
1994;72099;2;53;0,4
1994;72100;5;29;
1994;72101;3;30;
1994;72102;2;30;
1994;72103;6;31;
1994;72104;5;31;
1994;73001;4;26,5;0,3
1994;73002;1;26;
1994;73003;1;26,9;
1994;73004;1;27;
1994;73005;1;41,6;
1994;73006;3;18;0,5
1994;73007;3;26;
1994;73008;4;42;1
1994;73010;3;28;
1994;73011;1;23,1;
1994;73012;4;26;
1994;73013;2;20;
1994;73015;5;17,5;
1994;73016;3;18;
1994;73017;2;12,3;
1994;73018;1;24;
1994;73019;4;18;
1994;73020;2;32;
1994;73021;1;18;
1994;73022;3;19;
1994;73023;1;18;
1994;73024;2;30;
1994;73025;2;30;
1994;73026;3;30,8;
1994;73027;3;0;
1994;73028;2;18,4;
1994;73029;1;19;
1994;73030;2;27,7;
1994;73031;1;18;
1994;73032;3;39,6;
1994;73033;2;17;
1994;73034;1;29;
1994;73035;3;29;0,5
1994;73036;4;40;
1994;73037;4;30,8;
1994;73038;2;52;1
1994;73039;1;18;
1994;73040;4;41;
1994;73041;3;12;
1994;73042;2;12;
1994;73043;4;22;0,1
1994;73044;3;18;
1994;73045;3;18;1,5
1994;73046;4;31,2;
1994;73047;3;35;
1994;73048;3;27,7;
1994;73049;3;34;
1994;73050;3;38;
1994;73051;4;34,5;
1994;73052;4;30;
1994;73053;5;49;2
1994;73054;4;43,2;0,3
1994;73055;3;39;
1994;73056;5;41,5;
1994;73057;2;36;
1994;73058;3;34;
1994;73059;1;60;
1994;73060;3;40;
1994;73061;4;41;
1994;73062;2;34;0,5
1994;73063;1;17;
1994;73064;3;56;0,5
1994;73065;4;56;
1994;73066;2;18;
1994;73067;4;34;3
1994;73068;4;27,7;
1994;73069;1;24;
1994;73070;2;30;
1994;74001;2;20;
1994;74002;8;0;
1994;74003;2;0;
1994;74004;2;40;
1994;74005;2;0;
1994;74006;2;30;
1994;74007;3;40;
1994;74008;2;30;
1994;74009;1;18;
1994;74010;4;30;
1994;75001;1;18;
1994;75002;1;27;
1994;75003;7;30;
1994;75004;3;30;
1994;75005;2;28;
1994;75006;4;48;
1994;75007;4;0;
1994;75008;4;0;
1994;75009;2;42;
1994;75010;4;50;
1994;76001;1;0;
1994;76002;1;22;
1994;76003;2;36;
1994;76004;2;34;
1994;76005;2;36;
1994;76006;3;12;
1994;76007;2;18;
1994;76008;2;55;
1994;76009;4;58;
1994;77001;6;80;
1994;77002;4;41;
1994;77004;3;24;
1994;77005;4;42;
1994;77006;5;24;1,5
1994;77007;5;25;
1994;77008;2;24,8;
1994;77009;5;24,8;
1994;77010;6;48;
1994;77011;6;116;3
1994;77013;1;24,8;1
1994;77014;1;18;
1994;77015;2;100;3
1994;77016;6;32;
1994;77017;6;72;
1994;77019;3;40;
1994;77021;6;40;
1994;77022;4;30;
1994;77023;7;55;
1994;77024;7;56;
1994;77025;2;18;
1994;77026;7;51;
1994;77028;4;108;
1994;77029;1;40;
1994;77030;4;108;
1994;77031;5;30;
1994;77032;4;20;
1994;77033;3;50;
1994;78001;8;48;14
1994;78002;5;64;
1994;78003;5;20;
1994;78004;3;70;
1994;78005;7;80;
1994;78006;7;98;5
1994;78007;8;72;
1994;78008;3;37;
1994;78009;6;45;
1994;78010;5;66;
1994;78011;3;72;
1994;78012;4;18;
1994;78013;5;48;
1994;78014;6;84;
1994;78015;2;112;
1994;78016;5;70;
1994;78017;3;32;
1994;78019;4;36;
1994;79001;6;137;
1994;79002;6;40;
1994;79003;6;25;
1994;79004;4;56;
1994;79005;6;61;
1994;79006;5;80;
1994;79007;3;36;
1994;79008;6;53;
1994;79010;1;50;
1994;80001;7;96;
1994;80002;2;104;
1994;80003;5;64;
1994;80004;4;75;
1994;80006;9;100;
1994;80007;4;50;
1994;80008;9;60;
1994;80009;4;35;
1994;80010;2;38;
1994;81001;5;64;
1994;81002;6;116;
1994;81003;2;35;
1994;81004;7;60;
1994;81005;7;100;
1994;81006;7;100;
1994;81007;2;40;
1994;81008;10;55;
1994;81009;5;48;
1994;81010;6;56;
1994;82001;6;30;
1994;82002;7;76;
1994;82003;4;50;
1994;82004;2;28;
1994;82005;2;18;
1994;82006;2;45;
1994;82007;1;26;
1994;82008;3;25;
1994;82009;4;38;
1994;83001;7;65;
1994;83002;2;44;
1994;83003;5;28;2
1994;83004;7;48;
1994;83005;7;36;
1994;83006;4;40;
1994;83007;1;40;
1994;83008;3;45;
1994;83009;5;38;
1994;84001;5;45;
1994;84002;1;18;
1994;84003;2;39;
1994;84004;4;32;
1994;84005;4;27;
1994;84006;3;27;
1994;84007;4;27;
1994;84008;2;27;
1994;84009;4;36;
1994;84010;3;27;
1994;84011;3;15;
1994;84012;1;18;1
1994;84013;2;15;
1994;84014;2;36;
1994;84015;3;22;
1994;84016;2;30;
1994;84017;3;39,9;
1994;84018;2;20;
1994;84019;1;17,5;
1994;84020;2;40;
1994;84021;2;37;
1994;84022;1;0;
1994;84023;4;48;0,75
1994;84024;3;0;
1994;84025;7;48;0,5
1994;84026;2;44;
1994;84027;1;27;0,5
1994;84028;2;24;
1994;84029;3;44;
1994;84030;3;49;
1994;84031;2;21;
1994;84032;2;27;2
1994;84033;4;18;
1994;84034;3;13,8;
1994;84035;3;26;
1994;84036;4;27;
1994;84037;1;26;
1994;84038;4;36;1
1994;84039;2;17;
1994;84040;1;16;0,7
1994;84041;2;21;
1994;84042;2;36;
1994;84043;2;35;
1994;84044;3;28;
1994;84045;2;19;
1994;84046;4;28;
1994;84047;2;27;
1994;84048;2;17,4;
1994;84049;4;48;
1994;84050;1;30;
1994;84051;3;42;
1994;84052;3;29;
1994;84053;2;36;1
1994;84054;3;0;
1994;84055;5;36;
1994;84056;3;37;1,2
1994;84057;4;29;3
1994;84058;5;36;
1994;84059;3;29;
1994;84060;4;36;1,5
1994;84061;4;36;0,5
1994;84062;2;30;
1994;84063;4;26;
1994;84064;3;32;
1994;84065;2;26;
1994;84066;1;0;
1994;84067;5;38;
1994;84068;4;35;0,4
1994;84069;1;0;0,5
1994;84070;4;39;
1994;84071;3;29;
1994;84072;2;27,5;2,6
1994;84073;1;17;
1994;84074;2;35;
1994;84075;4;45,7;
1994;84076;2;30,4;
1994;84077;4;27,8;0,5
1994;84078;5;28;
1994;84079;1;32,5;
1994;84080;1;16;
1994;84081;2;43;
1994;84082;1;43,5;
1994;84083;4;36,8;
1994;84084;4;14;
1994;84085;2;36;1,5
1994;84086;2;29;1,5
1994;84087;3;27;
1994;84088;5;43;
1994;84089;2;16;0,5
1994;84090;3;48;3
1994;84091;4;25;
1994;84092;2;28;2
1994;85001;1;21;
1994;85002;2;40;
1994;85003;2;40;
1994;85004;1;38;
1994;85005;1;25;
1994;85006;4;34;
1994;85007;3;40;
1994;85008;4;47,5;
1994;85009;1;36;
1994;85010;5;40;
1994;86001;4;34,1;0,5
1994;86002;4;28;
1994;86003;5;28,5;
1994;86004;3;28,3;
1994;86005;4;34,1;0,5
1994;86006;2;34,1;2
1994;86007;4;21;
1994;86008;2;23;
1994;86009;2;29;0,5
1994;86010;4;29,7;1
1994;86011;5;32;
1994;86012;5;24,5;
1994;86013;3;16,2;
1994;86014;3;16,2;
1994;86015;1;16,22;
1994;86016;1;16,2;
1994;86018;4;16,2;
1994;86019;2;16,2;
1994;86020;1;16,2;
1994;86021;4;40,7;
1994;86022;3;16,2;
1994;86023;3;60;1
1994;86024;2;50;0,5
1994;86025;2;32;1
1994;86026;4;0;
1994;86027;2;40;
1994;86028;4;58;0,5
1994;86029;3;0;
1994;86030;4;55;
1994;86031;4;40;
1994;86032;3;45;
1994;86033;4;18;1
1994;86034;4;12;
1994;86035;4;12;
1994;86036;3;9;
1994;86037;4;18;
1994;86038;4;18;1
1994;86039;2;18;1
1994;86040;3;9;
1994;86041;4;18;1
1994;86042;4;18;
1994;86043;1;17;
1994;86044;4;41;
1994;86045;3;40,5;
1994;86046;4;29;0,5
1994;86047;3;29;0,5
1994;86048;2;29;
1994;86049;3;28;
1994;86050;2;36;
1994;86051;4;41;2
1994;86052;2;29,5;3
1994;86053;5;32,4;
1994;86054;6;41;
1994;86055;4;32,4;
1994;86056;5;41;
1994;86057;2;20,9;
1994;86058;4;41;
1994;86059;3;21,6;0,5
1994;86060;4;41;0,5
1994;86061;4;21,6;
1994;86062;4;41;
1994;86063;4;54;
1994;86064;2;28,4;
1994;86065;4;28,6;
1994;86066;4;42;1
1994;86067;4;41,8;
1994;86068;3;32,3;
1994;86069;2;28;0,5
1994;86070;2;28,9;0,2
1994;86071;3;28,8;0,7
1994;86072;2;28;
1994;86073;2;28,8;
1994;86074;4;28,8;
1994;86075;3;32,2;
1994;86076;3;27;
1994;86077;3;32,21;
1994;86078;3;31;
1994;86079;3;0;
1994;86080;5;31;
1994;86081;5;28;1
1994;86082;4;27,4;
1994;86083;2;19,2;
1994;87001;4;36;0,3
1994;87002;4;18;
1994;87003;4;56;
1994;87004;4;18;0,5
1994;87005;3;22;0,5
1994;87006;5;27;1,4
1994;87007;3;18;
1994;87008;3;18;
1994;87009;4;36;
1994;88001;3;29,6;
1994;88002;3;29,6;1
1994;88003;3;29,6;0,5
1994;88004;3;29,6;
1994;88005;3;28;
1994;88006;3;42;0,5
1994;88007;4;42;
1994;88008;5;42;
1994;88009;6;42;
1994;88010;3;29;0,5
1994;89002;1;17;
1994;89003;3;45,6;3
1994;89004;6;28,5;
1994;89005;4;28;
1994;89006;2;18;
1994;89009;5;45,2;
1994;89010;2;17;
1994;89011;1;27,2;1
1994;89012;5;28,8;
1994;89013;2;28,1;
1994;89014;4;28;
1994;89015;4;42;
1994;89016;3;29;
1994;89017;3;27,56;
1994;89018;3;41,6;
1994;89019;5;41,6;
1994;89020;3;41;
1994;89021;1;21,8;
1994;89022;2;20;
1994;89023;4;31;
1994;89024;5;28,8;
1994;89025;3;27;
1994;89026;2;41;
1994;89027;2;28,8;
1994;89028;4;28,8;
1994;89029;3;41;0,5
1994;89030;1;31;
1994;89031;2;41;
1994;89032;4;37;
1994;89033;4;29,4;
1994;89034;4;28;
1994;89035;2;16;
1994;89036;3;50,5;0,6
1994;89037;4;52;
1994;89038;3;24,9;
1994;89039;5;39,6;
1994;89040;4;28;0,2
1994;89041;2;28;0,7
1994;89042;2;16;
1994;89043;4;20;
1994;89044;3;20;2
1994;89045;4;27,3;
1994;89046;4;20;
1994;89047;5;14,5;
1994;89048;3;20,3;0,5
1994;89050;1;15;
1994;89051;3;16;0,5
1994;89052;3;28;
1994;89053;3;41;1
1994;89054;2;27,4;
1994;89055;2;27;
1994;89056;4;44;
1994;89057;4;41,3;1
1994;89058;7;41,5;0,5
1994;89059;4;27,5;
1994;89060;2;43;
1994;89061;5;40,4;
1994;89062;4;52;
1994;89063;3;24,9;0,5
1994;89064;3;36;
1994;89065;4;23;1
1994;89066;2;24;
1994;89067;3;37,9;
1994;89068;3;24,6;0,3
1994;89069;3;36,5;0,3
1994;89070;3;37;
1994;89071;2;24;0,5
1994;89072;2;51;
1994;89073;5;46;
1994;89074;1;17;
1994;89075;1;17,7;
1994;89076;4;48,7;
1994;89077;5;45,6;
1994;89078;3;36,3;1,2
1994;89080;2;28;
1994;89081;1;18;
1994;89082;4;51,5;
1994;90001;4;21;
1994;90002;4;21;
1994;90004;4;21;
1994;90005;4;30;
1994;90006;4;22;
1994;90007;4;21;0,5
1994;90008;2;28;
1994;90009;3;24;
1994;90010;5;22;
1994;91002;1;46;
1994;91003;3;36;
1994;91004;3;42;
1994;91006;2;34;
1994;91007;2;50;
1994;91008;4;27;
1994;91009;5;26;
1994;91010;1;42;
1994;92001;2;18;
1994;92002;4;9;
1994;92003;2;19;10
1994;92004;2;19;
1994;92005;1;7,5;0,6
1994;92006;3;22;
1994;92007;1;12;
1994;92008;3;18;0,5
1994;92009;4;22;
1994;92010;2;9;
1994;92011;4;19;
1994;92012;3;26;0,5
1994;92013;3;28;1
1994;92014;3;23;
1994;92015;5;27;
1994;92016;3;29;
1994;92017;5;27;0,5
1994;92019;2;44;0,5
1994;92020;2;19,7;1
1994;92022;3;19,92;0,5
1994;92023;3;31;
1994;92024;4;37,2;
1994;92025;2;38,1;
1994;92026;3;37,2;0,2
1994;92027;3;37;0,5
1994;92028;3;37,2;2
1994;92029;3;37;
1994;92030;4;37;1
1994;92031;4;37,8;
1994;92032;4;37;
1994;92033;6;37,2;
1994;92034;2;24;2
1994;92036;4;41;
1994;92037;3;40;0,3
1994;92038;4;40;
1994;92039;1;27;
1994;92040;4;41,9;1
1994;92041;5;44;0,5
1994;92042;3;28;
1994;92043;4;28;
1994;92044;3;27,5;0,5
1994;92045;1;28;
1994;92046;3;29;
1994;92047;2;28;
1994;92048;2;25;
1994;92049;3;29;1
1994;92050;1;18;
1994;92051;3;27;
1994;92053;1;30;
1994;92054;3;30;
1994;92055;2;30,5;
1994;92056;1;28;
1994;92057;3;27;
1994;92058;4;28,5;1
1994;92059;3;36,6;
1994;92060;7;61,8;2
1994;92061;4;26;
1994;92062;4;28;1
1994;92063;5;38;2
1994;92065;4;29,3;
1994;92066;1;28;
1994;92067;4;53;2
1994;92068;5;33;1
1994;92069;2;42;0,5
1994;92070;2;29;2
1994;92071;2;43;
1994;92072;4;18,2;1
1994;92073;4;18;
1994;92074;2;39;
1994;92075;1;29;
1994;92076;2;29,2;
1994;92077;2;45,5;
1994;92078;1;31;
1994;92079;4;30;1,5
1994;92080;2;30,5;0,3
1994;92081;3;33;1
1994;92082;4;33,1;0,5
1994;92083;4;45;0,7
1994;92084;2;46;
1994;92085;3;17,1;
1994;92086;4;38;
1994;92087;7;36;
1994;92088;3;29;1
1994;92089;2;18;1
1994;92090;3;18;
1994;92091;3;20;
1994;92092;3;18;
1994;92093;2;17,8;
1994;92094;2;12;1
1994;92095;4;12;
1994;92096;2;12;0,5
1994;92097;2;12;
1994;92099;2;25,5;
1994;92100;3;18;
1994;92102;3;27;1
1994;92103;2;18;
1994;92104;1;17,5;1
1994;92105;3;24;1
1994;92106;2;30;1
1994;92107;1;18;
1994;92108;1;16,2;0,5
1994;92109;3;30,6;
1994;92110;3;0;
1994;93001;1;0;
1994;93002;3;0;
1994;93003;4;22;
1994;93004;3;48,8;
1994;93005;3;0;
1994;93006;10;80;
1994;93007;4;84;
1994;93008;4;0;
1994;93009;3;32;
1994;93010;4;24;
1994;93011;1;48;
1994;93012;2;30;
1994;93013;2;15;
1994;93014;3;38;
1994;93016;1;15;
1994;93017;2;27;
1994;93018;3;13;
1994;93019;1;44,5;
1994;93020;3;26;
1994;93021;3;24;
1994;93022;5;38;
1994;93023;2;18;
1994;93025;5;25;
1994;93026;1;0;
1994;93027;3;36;
1994;93028;3;25;
1994;93029;2;22;
1994;93032;2;39,6;
1994;93033;5;28;
1994;93034;2;33;
1994;93035;3;39,5;
1994;93036;4;32;
1994;93037;3;0;
1994;93038;3;27;
1994;93039;3;23;
1994;93040;1;26,8;
1994;94001;2;28;
1994;94002;1;18;
1994;94003;4;49;
1994;94004;4;33,4;
1994;94005;4;28;
1994;94007;4;46;
1994;94008;4;30;
1994;94009;6;26;
1994;94010;2;39;
1994;95001;2;28;
1994;95002;5;60;
1994;95003;3;50;
1994;95004;4;36,5;
1994;95005;1;18;
1994;95006;2;27;
1994;95007;3;36;
